0.402597403,0.666666667,0,0.024489116,1,0,0,0.966666667,0.363636364,0.016129032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.207792208,1,0,0.002565433,0,0,1,0.633333333,0.909090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.207792208,1,0,0.004083151,1,0,1,0.133333333,0.636363636,0,0.200688073,0.054545455,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.285714286,1,0,0.00181147,0,0,1,0.666666667,0.636363636,0.016129032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.363636364,0.666666667,0,0.015177181,1,0,1,0.5,0.272727273,0.016129032,0.172018349,0.029090909,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.363636364,0.666666667,0,0.000372086,1,1,1,0.366666667,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.285714286,0.666666667,0,0.067709812,1,0,1,0.1,0.090909091,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.155844156,0.666666667,0,0.00565962,1,1,0,0.1,0.454545455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.168831169,1,0,0.012043828,1,0,0,0.866666667,0.363636364,0.048387097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.12987013,0.666666667,0,0.062001234,1,0,0.5,0.2,0.363636364,0,0.394495413,0.014545455,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.142857143,0.666666667,0,9.79E-06,0,0,0.5,0.266666667,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.688311688,0.666666667,0,0.016763442,0,0,1,0.333333333,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.337662338,1,0,0.015970311,1,0,0,0.166666667,0.363636364,0.016129032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.077922078,0,0,0.008009635,1,1,0,0.866666667,0.363636364,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.363636364,0.666666667,0,0.015500308,1,0,0.5,0.366666667,0.363636364,0.064516129,0.319954128,0.025454545,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.168831169,1,0,0.018594495,0,0,0.5,0.7,0.909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.493506494,0.333333333,0,0.000205626,0,0,1,0.2,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.181818182,0,0,0.006971712,0,0,1,0.833333333,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.168831169,0.666666667,0,0.001977929,1,0,1,0.2,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.155844156,0.666666667,0,0.000616879,0,0,0,0.4,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.454545455,1,0,0,0,0,1,0.333333333,0.636363636,0.016129032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.12987013,0.666666667,0,0.014756137,0,0,1,0.2,0.545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.116883117,0.666666667,0,0.010271525,0,0,0.5,0.933333333,0,0.032258065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.376623377,0.666666667,0,0.017654489,0,0,1,0.966666667,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.25974026,0.666666667,0,0.006070873,1,1,0,0.666666667,0.363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.545454545,0.666666667,0,0.127096654,0,0,1,0.133333333,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.337662338,0.666666667,0,0.015020514,0,0,1,0.3,0.909090909,0,0.110091743,0.010909091,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.233766234,1,0,0,1,0,1,0.666666667,0.636363636,0.112903226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25974026,0.666666667,0,0.01007569,1,0,1,0.1,0.090909091,0.032258065,0.256880734,0.003636364,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.181818182,0.666666667,0,0.007823592,0,1,1,0.733333333,0.545454545,0.080645161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.155844156,0.666666667,0,0.003897109,1,0,1,0.533333333,0.272727273,0.016129032,0.274082569,0.007272727,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.194805195,0.666666667,0,0.003221479,1,1,1,0.2,0.545454545,0.048387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.454545455,0.333333333,0,0.004553154,1,0,1,0.2,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.337662338,1,0,0.015568851,1,1,1,0.666666667,0.545454545,0.112903226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.324675325,0.666666667,0,0.004768572,1,0,0.5,0.566666667,0.363636364,0.016129032,0.321100917,0.014545455,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.194805195,1,0,0.001674386,1,0,1,0.533333333,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.12987013,0.666666667,0,0.010800278,1,0,0,0.1,0.454545455,0.161290323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.12987013,0.666666667,0,3.92E-05,1,0,0,0.033333333,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.168831169,0,0,0.040371302,0,0,1,0.666666667,0.909090909,0.016129032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.376623377,0.666666667,0,0.000773547,0,1,1,0.566666667,0.909090909,0.064516129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.246753247,1,0,0.036591695,0,0,1,0.2,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.38961039,0.666666667,0,0.001478551,0,0,1,0.5,0.545454545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.415584416,0.333333333,0,0.01233758,0,0,1,0.566666667,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.12987013,0.666666667,0,0.000235002,1,0,1,0.933333333,0,0.016129032,0.225917431,0.007272727,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.25974026,0.666666667,0,0,1,0,1,0.7,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.350649351,0.666666667,0,0.007441715,0,0,1,0.2,0.636363636,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.181818182,0.666666667,0,0.017478238,1,0,1,0.566666667,0.909090909,0.016129032,0.177752294,0.021818182,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.246753247,0.666666667,0,0.012817374,1,0,1,0.9,0.636363636,0.048387097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.519480519,0.666666667,0,0.003740441,0,0,1,0.4,0.636363636,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.376623377,0.666666667,0,0.032635836,1,1,1,0.933333333,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.12987013,1,0,0.007862759,1,0,1,0.8,0.363636364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.350649351,0.666666667,0,0.003583773,0,1,1,0.066666667,0.090909091,0.016129032,0.194954128,0.043636364,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.298701299,1,0,0.033546467,0,0,1,0,0.818181818,0,0.137614679,0.018181818,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.233766234,0,0,0.000861672,1,1,0,0.1,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.584415584,1,0,0.050055323,0,0,0.5,0.4,0.909090909,0.016129032,0.110091743,0.010909091,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.649350649,1,0,0.020993469,0,0,1,0.833333333,0,0,0.111238532,0.010909091,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.493506494,1,0,0.000920423,0,0,0,0.1,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.181818182,0.666666667,0,0.001782095,0,0,1,0.133333333,0.090909091,0,0.194954128,0.007272727,0.333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.441558442,1,0,0.010878612,0,0,0,0.133333333,0.454545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.441558442,0.666666667,0,0.020513674,1,1,1,0.6,0.636363636,0.048387097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.324675325,0.333333333,0,0.00543441,1,0,1,0.366666667,0.363636364,0.016129032,0.424311927,0.007272727,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.311688312,1,0,0.098622304,0,0,1,0.5,0.909090909,0.032258065,0.239678899,0.003636364,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.428571429,0.333333333,0,0.000186043,0,0,1,0.833333333,0.636363636,0.14516129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.376623377,0.666666667,0,0.005688995,1,0,1,0.833333333,0.636363636,0.080645161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.246753247,0.666666667,0,0.001566677,0,0,0,0.166666667,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.467532468,0.666666667,1,0.003926484,1,0,1,0.333333333,0.363636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.428571429,0.666666667,0,0.046873011,1,0,1,0.2,0.272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.181818182,0.666666667,0,0.000538545,1,0,0,0.466666667,0.363636364,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.272727273,0.333333333,0,0.017644697,1,0,0,0.033333333,0.454545455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.194805195,0.666666667,0,0.001880012,0,0,1,0.766666667,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.376623377,0.666666667,0,0.004308361,1,0,0,0.366666667,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.246753247,0.666666667,0,0,0,0,0,0.866666667,0.363636364,0.080645161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.194805195,0.666666667,0,0.003613148,0,0,1,0.333333333,0.090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.363636364,0.666666667,0,0.002115014,1,0,0,0.166666667,0.363636364,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.155844156,0.666666667,0,0.021003261,1,0,1,0.566666667,0.363636364,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.337662338,1,0,0.011221322,0,0,1,0.1,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.337662338,0.666666667,0,0.013336336,1,0,0,0.4,0.363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.155844156,1,0,0.002487099,0,0,1,0.666666667,0.636363636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.415584416,1,0,0.000979173,1,1,1,0.4,0.363636364,0,0.344036697,0.010909091,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.25974026,1,0,0.011622783,1,1,1,0.133333333,0.454545455,0.016129032,0.142201835,0.003636364,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.311688312,0.666666667,0,0.025262663,1,0,0,0.5,0.454545455,0.032258065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.116883117,0.333333333,0,0.009018183,0,0,1,0.033333333,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.532467532,1,0,0.011720701,1,0,0,0.266666667,0.454545455,0.048387097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.545454545,1,0,0.008538388,0,0,0.5,0.9,0.636363636,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.441558442,0.333333333,0,0.019563876,0,0,0.5,0,0.454545455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.454545455,1,0,0,1,0,1,0.266666667,0.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.207792208,0.666666667,0,0.010682777,1,0,0,0.666666667,0.363636364,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.142857143,1,0,0.005610661,1,1,0,0.5,0.454545455,0.048387097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.363636364,0,0,0.001008548,0,0,0,0.6,0.363636364,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.792207792,0.666666667,0,0.081310525,0,0,1,0.266666667,1,0.016129032,0.316513761,0.032727273,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.12987013,0.666666667,0,0.003955859,1,0,1,0.566666667,0.363636364,0.016129032,0.422018349,0.014545455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.337662338,1,0,0.011142989,0,0,1,0.866666667,0.636363636,0.032258065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.428571429,0.666666667,0,0.002702517,0,0,1,0.833333333,0.636363636,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.493506494,0,0,0.065702508,0,0,1,0.933333333,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.246753247,1,0,0.036807113,0,0,0,0.833333333,0.454545455,0.016129032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.558441558,0.333333333,0,0.01398259,1,0,0,0.133333333,0.363636364,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.25974026,0.666666667,0,0.042750693,1,0,1,0.933333333,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.350649351,0.666666667,0,0.003916692,1,1,0,0.8,0.454545455,0.064516129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.376623377,0.333333333,0,0.001419801,0,0,0,0.533333333,0.454545455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.12987013,1,0,0.001419801,1,0,1,0.633333333,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.454545455,0.333333333,0,0.002506683,1,0,0,0.033333333,0.454545455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.116883117,0.666666667,1,0.000636462,1,1,1,0.533333333,0.545454545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.064935065,1,0,0.002252098,0,0,1,0.133333333,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.233766234,1,0,0.004602113,1,0,1,0.5,0.272727273,0.032258065,0.305045872,0.047272727,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.324675325,0.666666667,0,0.002222723,1,1,1,0.6,0.636363636,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.168831169,1,0,0.010966737,1,0,1,0.933333333,0,0.016129032,0.275229358,0.003636364,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.350649351,0.666666667,0,0.004014609,1,0,0,0.966666667,0.363636364,0.048387097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.285714286,0.666666667,0,0.003152937,1,0,1,0.2,0.363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.077922078,0.666666667,0,0.002663351,0,0,1,0.5,0.909090909,0.016129032,0.108944954,0.007272727,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.116883117,0.666666667,0,0.00600233,1,0,0,0.6,0.363636364,0.032258065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.168831169,0.666666667,0,0.00022521,0,0,1,0.666666667,0.909090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.12987013,0.666666667,0,0.026437671,0,0,1,0.066666667,0.090909091,0.048387097,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.246753247,0.333333333,0,0.00254585,1,0,1,0.533333333,0.272727273,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.272727273,0.666666667,0,0.00673671,1,1,1,0,0.272727273,0.016129032,0.153669725,0.003636364,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.402597403,0.666666667,0,0.001928971,1,0,1,0.733333333,0.545454545,0,0.116972477,0.010909091,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.181818182,1,0,0.016410939,1,0,1,0.266666667,0.727272727,0.016129032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.467532468,0,0,0.002350015,1,0,1,0.933333333,0.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.233766234,0.666666667,0,0.005796704,0,0,1,0.4,0.818181818,0.016129032,0.114678899,0.018181818,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.337662338,0.666666667,0,0.005218992,0,0,0,0.133333333,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.155844156,0.666666667,0,4.90E-05,0,0,1,0.6,0.636363636,0.080645161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.402597403,0.666666667,0,0.000842089,1,1,1,0.766666667,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.272727273,0.333333333,0,0.001723344,1,1,1,0.066666667,0.272727273,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.168831169,0.666666667,0,0.111488637,1,0,1,0.633333333,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.207792208,0.666666667,0,0.049340527,0,0,1,0.633333333,0.909090909,0.080645161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.428571429,0,0,0.034838975,1,0,0,0.266666667,0.454545455,0.032258065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.402597403,1,0,0.055705151,0,0,1,1,0.636363636,0,0.112385321,0.010909091,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.090909091,0,0,0.000900839,0,0,1,0.866666667,0.363636364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.168831169,1,0,0.017742615,0,0,1,0.1,0.909090909,0,0.097477064,0.007272727,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.441558442,1,0,3.92E-05,0,1,1,0.9,0.545454545,0.129032258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.311688312,0.666666667,0,0.001272925,0,0,0,0.033333333,0.454545455,0.032258065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.181818182,1,0,0.001429593,1,0,1,0.366666667,0.363636364,0,0.415137615,0.003636364,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.415584416,0.666666667,0,0.001566677,1,0,0,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.272727273,1,0,0.001684178,1,0,1,0.3,0.636363636,0,0.151376147,0.003636364,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.402597403,0.333333333,0,0.002115014,1,0,0,0.266666667,0.363636364,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.532467532,1,0,0.000802922,1,0,1,0.533333333,0.272727273,0.048387097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.207792208,0.666666667,0,0.000675629,1,0,0.5,0.166666667,0.363636364,0.032258065,0.416284404,0.014545455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.155844156,0.666666667,0,1.96E-05,1,1,1,0.533333333,0.272727273,0.016129032,0.375,0.003636364,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.402597403,0,0,0.030315196,0,0,0,0.5,0.454545455,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.506493506,1,0,0.007627758,1,0,1,0.2,0.363636364,0,0.422018349,0.003636364,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.298701299,0.333333333,0,0.003936275,0,0,0,0.533333333,0.454545455,0.258064516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.272727273,0.666666667,0,0.011955702,0,0,0,0.366666667,0.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.233766234,1,0,0.009086725,1,0,1,0.633333333,0.272727273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.350649351,0.666666667,0,0.007128379,1,1,1,0.166666667,0.363636364,0.016129032,0.194954128,0.003636364,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.168831169,1,0,0.004670655,1,0,1,0.666666667,0.909090909,0.064516129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.246753247,0.333333333,0,0.01618573,1,1,1,0.333333333,0.363636364,0.016129032,0.401376147,0.036363636,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.103896104,0.666666667,0,0.003877525,1,0,0,0.9,0.363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.272727273,0.666666667,0,0.099875645,1,0,1,0.066666667,0.272727273,0.048387097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.363636364,0.666666667,0,0.009116101,0,1,1,0.633333333,0.909090909,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.298701299,0.666666667,0,0.008234845,1,0,1,0.2,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.402597403,0.666666667,0,0.000577712,1,0,0,0.266666667,0.454545455,0.14516129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.467532468,0.666666667,0,0.031823122,0,0,1,1,0.545454545,0.032258065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.337662338,0.666666667,0,0.032782712,0,1,1,0.766666667,0.545454545,0.016129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.077922078,0.666666667,0,0,0,0,1,0.4,0.636363636,0.016129032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.090909091,1,0,0.004797948,0,0,1,0.2,0.727272727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.285714286,0.666666667,0,0.002643767,1,0,1,0.433333333,0.363636364,0.016129032,0.396788991,0.003636364,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
